Index,anoNascimento,Sexo,idDisciplina,idSerie,EscolaridadeResponsavel,idEstadoCivilResponsavel,Total_Faltas,numeroReprovacoes,AprovacoesComExcelencia,Aprovacoes,Diciplina,sexo_int,situacaoDisciplina_inteiro
50930,2005,M,26,48,1.0,2.0,0,0.0,100.0,0.0,11,2,10
50931,2005,M,26,48,6.0,2.0,0,0.0,100.0,0.0,11,2,10
50932,2005,M,47,48,1.0,2.0,0,0.0,100.0,0.0,6,2,10
50933,2005,M,47,48,6.0,2.0,0,0.0,100.0,0.0,6,2,10
50934,2005,M,60,48,1.0,2.0,0,0.0,100.0,0.0,30,2,10
50935,2005,M,60,48,6.0,2.0,0,0.0,100.0,0.0,30,2,10
50936,2005,M,63,48,1.0,2.0,0,0.0,100.0,0.0,7,2,10
50937,2005,M,63,48,6.0,2.0,0,0.0,100.0,0.0,7,2,10
50938,2005,M,3,48,1.0,2.0,0,0.0,100.0,0.0,1,2,10
50939,2005,M,3,48,6.0,2.0,0,0.0,100.0,0.0,1,2,10
50940,2005,M,34,48,1.0,2.0,0,0.0,100.0,0.0,12,2,10
50941,2005,M,34,48,6.0,2.0,0,0.0,100.0,0.0,12,2,10
50942,2005,M,50,48,1.0,2.0,0,0.0,100.0,0.0,32,2,10
50943,2005,M,50,48,6.0,2.0,0,0.0,100.0,0.0,32,2,10
50944,2005,M,59,48,6.0,2.0,0,0.0,100.0,0.0,13,2,10
50945,2006,F,3,49,1.0,5.0,0,0.0,100.0,0.0,1,1,10
50946,2006,F,27,49,1.0,5.0,0,0.0,100.0,0.0,29,1,10
50947,2006,F,38,49,1.0,5.0,0,0.0,100.0,0.0,31,1,10
50948,2006,F,50,49,1.0,5.0,0,0.0,100.0,0.0,32,1,10
50949,2006,F,59,49,1.0,5.0,0,0.0,100.0,0.0,13,1,10
50950,2005,M,49,49,1.0,4.0,0,0.0,100.0,0.0,22,2,10
50951,2005,M,47,49,1.0,4.0,0,0.0,100.0,0.0,6,2,10
50952,2005,M,63,49,1.0,4.0,0,0.0,100.0,0.0,7,2,10
50953,2005,M,8,49,1.0,4.0,0,0.0,100.0,0.0,28,2,10
50954,2005,M,50,49,1.0,4.0,0,0.0,100.0,0.0,32,2,10
50955,2005,M,60,49,1.0,4.0,0,0.0,100.0,0.0,30,2,10
50956,2004,F,26,49,1.0,1.0,0,0.0,100.0,0.0,11,1,10
50957,2004,F,47,49,1.0,1.0,0,0.0,100.0,0.0,6,1,10
50958,2004,F,60,49,1.0,1.0,0,0.0,100.0,0.0,30,1,10
50959,2004,F,63,49,1.0,1.0,0,0.0,100.0,0.0,7,1,10
50960,2004,F,8,49,1.0,1.0,0,0.0,100.0,0.0,28,1,10
50961,2004,F,34,49,1.0,1.0,0,0.0,100.0,0.0,12,1,10
50962,2004,F,40,49,1.0,1.0,0,0.0,100.0,0.0,10,1,10
50963,2004,F,3,49,1.0,1.0,0,0.0,100.0,0.0,1,1,10
50964,2004,F,27,49,1.0,1.0,0,0.0,100.0,0.0,29,1,10
50965,2004,F,50,49,1.0,1.0,0,0.0,100.0,0.0,32,1,10
50966,2004,M,26,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,11,2,8
50967,2004,M,34,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,12,2,10
50968,2004,M,49,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,22,2,10
50969,2004,M,3,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,1,2,10
50970,2004,M,27,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,29,2,10
50971,2004,M,59,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,13,2,10
50972,2006,M,8,48,1.0,1.0,0,0.0,100.0,0.0,28,2,10
50973,2006,M,8,48,1.0,2.0,0,0.0,100.0,0.0,28,2,10
50974,2006,M,40,48,1.0,1.0,0,0.0,100.0,0.0,10,2,10
50975,2006,M,3,48,1.0,1.0,0,0.0,100.0,0.0,1,2,10
50976,2006,M,26,48,1.0,1.0,0,0.0,100.0,0.0,11,2,10
50977,2006,M,26,48,1.0,2.0,0,0.0,100.0,0.0,11,2,10
50978,2006,M,27,48,1.0,1.0,0,0.0,100.0,0.0,29,2,10
50979,2006,M,34,48,1.0,1.0,0,0.0,100.0,0.0,12,2,10
50980,2006,M,38,48,1.0,2.0,0,0.0,100.0,0.0,31,2,10
50981,2006,M,47,48,1.0,1.0,0,0.0,100.0,0.0,6,2,10
50982,2006,M,47,48,1.0,2.0,0,0.0,100.0,0.0,6,2,10
50983,2006,M,50,48,1.0,1.0,0,0.0,100.0,0.0,32,2,10
50984,2006,M,60,48,1.0,2.0,0,0.0,100.0,0.0,30,2,10
50985,2006,M,63,48,1.0,1.0,0,0.0,100.0,0.0,7,2,10
50986,2006,M,63,48,1.0,2.0,0,0.0,100.0,0.0,7,2,10
50987,2005,M,49,48,1.0,1.0,0,0.0,100.0,0.0,22,2,10
50988,2005,M,3,48,1.0,1.0,0,0.0,100.0,0.0,1,2,10
50989,2005,M,59,48,1.0,1.0,0,0.0,100.0,0.0,13,2,10
50990,2006,F,27,48,1.0,2.0,0,0.0,100.0,0.0,29,1,10
50991,2006,F,49,48,1.0,2.0,0,0.0,100.0,0.0,22,1,10
50992,2006,F,59,48,1.0,2.0,0,0.0,100.0,0.0,13,1,10
50993,2006,F,60,48,1.0,2.0,0,0.0,100.0,0.0,30,1,10
50994,2006,F,50,48,1.0,2.0,0,0.0,100.0,0.0,32,1,10
50995,2006,M,27,48,1.0,2.0,0,0.0,100.0,0.0,29,2,10
50996,2006,M,49,48,1.0,2.0,0,0.0,100.0,0.0,22,2,10
50997,2006,M,49,48,6.0,2.0,0,0.0,100.0,0.0,22,2,10
50998,2006,M,3,48,1.0,2.0,0,0.0,100.0,0.0,1,2,10
50999,2006,M,3,48,6.0,2.0,0,0.0,100.0,0.0,1,2,10
51000,2006,M,26,48,1.0,2.0,0,0.0,100.0,0.0,11,2,10
51001,2006,M,26,48,6.0,2.0,0,0.0,100.0,0.0,11,2,10
51002,2006,M,47,48,1.0,2.0,0,0.0,100.0,0.0,6,2,10
51003,2006,M,60,48,1.0,2.0,0,0.0,100.0,0.0,30,2,10
51004,2006,M,63,48,1.0,2.0,0,0.0,100.0,0.0,7,2,10
51005,2006,M,63,48,6.0,2.0,0,0.0,100.0,0.0,7,2,10
51006,2006,M,34,48,1.0,2.0,0,0.0,100.0,0.0,12,2,10
51007,2006,M,40,48,1.0,2.0,0,0.0,100.0,0.0,10,2,10
51008,2006,M,49,48,6.0,6.0,0,0.0,100.0,0.0,22,2,10
51009,2006,M,3,48,6.0,6.0,0,0.0,100.0,0.0,1,2,10
51010,2006,M,8,48,6.0,6.0,0,0.0,100.0,0.0,28,2,10
51011,2006,M,26,48,1.0,2.0,0,0.0,100.0,0.0,11,2,10
51012,2006,M,38,48,6.0,6.0,0,0.0,100.0,0.0,31,2,10
51013,2006,M,47,48,1.0,2.0,0,0.0,100.0,0.0,6,2,10
51014,2006,M,50,48,1.0,2.0,0,0.0,100.0,0.0,32,2,10
51015,2006,M,59,48,6.0,6.0,0,0.0,100.0,0.0,13,2,10
51016,2006,M,60,48,1.0,2.0,0,0.0,100.0,0.0,30,2,10
51017,2006,M,63,48,1.0,2.0,0,0.0,100.0,0.0,7,2,10
51018,2005,F,60,49,1.0,2.0,0,0.0,100.0,0.0,30,1,10
51019,2005,F,47,49,1.0,2.0,0,0.0,100.0,0.0,6,1,10
51020,2005,F,49,49,1.0,2.0,0,0.0,100.0,0.0,22,1,10
51021,2005,F,26,49,1.0,2.0,0,0.0,100.0,0.0,11,1,10
51022,2005,F,50,49,1.0,2.0,0,0.0,100.0,0.0,32,1,10
51023,2005,F,63,49,1.0,2.0,0,0.0,100.0,0.0,7,1,10
51024,2006,F,34,48,1.0,1.0,0,0.0,100.0,0.0,12,1,10
51025,2006,F,3,48,1.0,1.0,0,0.0,100.0,0.0,1,1,10
51026,2006,F,8,48,1.0,1.0,0,0.0,100.0,0.0,28,1,10
51027,2006,F,27,48,1.0,1.0,0,0.0,100.0,0.0,29,1,10
51028,2006,F,38,48,1.0,1.0,0,0.0,100.0,0.0,31,1,10
51029,2006,F,40,48,1.0,1.0,0,0.0,100.0,0.0,10,1,10
51030,2006,F,59,48,1.0,1.0,0,0.0,100.0,0.0,13,1,10
51031,2006,M,34,48,1.0,2.0,0,0.0,100.0,0.0,12,2,10
51032,2006,M,49,48,1.0,2.0,0,0.0,100.0,0.0,22,2,10
51033,2006,M,60,48,1.0,2.0,0,0.0,100.0,0.0,30,2,10
51034,2006,M,3,48,1.0,2.0,0,0.0,100.0,0.0,1,2,10
51035,2006,M,27,48,1.0,2.0,0,0.0,100.0,0.0,29,2,10
51036,2006,M,38,48,1.0,2.0,0,0.0,100.0,0.0,31,2,10
51037,2006,M,59,48,1.0,2.0,0,0.0,100.0,0.0,13,2,10
51038,2006,F,47,48,1.0,2.0,0,0.0,100.0,0.0,6,1,10
51039,2006,F,49,48,1.0,2.0,0,0.0,100.0,0.0,22,1,10
51040,2006,F,60,48,1.0,2.0,0,0.0,100.0,0.0,30,1,10
51041,2006,F,38,48,1.0,2.0,0,0.0,100.0,0.0,31,1,10
51042,2006,F,59,48,1.0,2.0,0,0.0,100.0,0.0,13,1,10
51043,2006,F,8,48,1.0,4.0,0,0.0,100.0,0.0,28,1,10
51044,2006,F,49,48,2.0,4.0,0,0.0,100.0,0.0,22,1,10
51045,2006,F,3,48,2.0,4.0,0,0.0,100.0,0.0,1,1,10
51046,2006,F,26,48,1.0,4.0,0,0.0,100.0,0.0,11,1,10
51047,2006,F,34,48,1.0,4.0,0,0.0,100.0,0.0,12,1,10
51048,2006,F,38,48,2.0,4.0,0,0.0,100.0,0.0,31,1,10
51049,2006,F,40,48,2.0,4.0,0,0.0,100.0,0.0,10,1,10
51050,2006,F,47,48,1.0,4.0,0,0.0,100.0,0.0,6,1,10
51051,2006,F,59,48,2.0,4.0,0,0.0,100.0,0.0,13,1,10
51052,2006,F,60,48,1.0,4.0,0,0.0,100.0,0.0,30,1,10
51053,2006,F,63,48,1.0,4.0,0,0.0,100.0,0.0,7,1,10
51054,2004,F,26,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,11,1,10
51055,2004,F,34,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,12,1,10
51056,2004,F,47,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,6,1,10
51057,2004,F,49,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,22,1,10
51058,2004,F,50,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,32,1,10
51059,2004,F,60,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,30,1,10
51060,2004,F,63,50,2.0,1.0,0,0.0,92.307692307692,7.692307692307,7,1,10
51061,2006,M,40,48,1.0,2.0,0,0.0,100.0,0.0,10,2,10
51062,2006,M,27,48,1.0,2.0,0,0.0,100.0,0.0,29,2,10
51063,2006,M,59,48,1.0,2.0,0,0.0,100.0,0.0,13,2,10
51064,2006,M,3,48,1.0,2.0,0,0.0,100.0,0.0,1,2,10
51065,2006,M,38,48,1.0,2.0,0,0.0,100.0,0.0,31,2,10
51066,2006,M,50,48,1.0,2.0,0,0.0,100.0,0.0,32,2,10
51067,2005,F,49,49,1.0,1.0,0,0.0,100.0,0.0,22,1,10
51068,2005,F,60,49,1.0,1.0,0,0.0,100.0,0.0,30,1,10
51069,2005,F,63,49,1.0,1.0,0,0.0,100.0,0.0,7,1,10
51070,2005,F,8,49,1.0,1.0,0,0.0,100.0,0.0,28,1,10
51071,2005,F,47,49,1.0,1.0,0,0.0,100.0,0.0,6,1,10
51072,2005,F,27,48,1.0,1.0,0,0.0,100.0,0.0,29,1,10
51073,2005,F,34,48,1.0,1.0,0,0.0,100.0,0.0,12,1,10
51074,2005,F,34,48,1.0,4.0,0,0.0,100.0,0.0,12,1,10
51075,2005,F,26,48,1.0,1.0,0,0.0,100.0,0.0,11,1,10
51076,2005,F,26,48,1.0,4.0,0,0.0,100.0,0.0,11,1,10
51077,2005,F,47,48,1.0,1.0,0,0.0,100.0,0.0,6,1,10
51078,2005,F,47,48,1.0,4.0,0,0.0,100.0,0.0,6,1,10
51079,2005,F,50,48,1.0,1.0,0,0.0,100.0,0.0,32,1,10
51080,2005,F,50,48,1.0,4.0,0,0.0,100.0,0.0,32,1,10
51081,2005,F,60,48,1.0,1.0,0,0.0,100.0,0.0,30,1,10
51082,2005,F,60,48,1.0,4.0,0,0.0,100.0,0.0,30,1,10
51083,2005,F,63,48,1.0,1.0,0,0.0,100.0,0.0,7,1,10
51084,2005,F,63,48,1.0,4.0,0,0.0,100.0,0.0,7,1,10
51085,2004,F,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
51086,2004,F,34,49,1.0,2.0,0,0.0,100.0,0.0,12,1,10
51087,2004,F,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
51088,2004,F,47,49,1.0,2.0,0,0.0,100.0,0.0,6,1,10
51089,2004,F,60,49,1.0,2.0,0,0.0,100.0,0.0,30,1,10
51090,2004,F,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
51091,2004,F,27,49,1.0,2.0,0,0.0,100.0,0.0,29,1,10
51092,2004,F,50,49,1.0,2.0,0,0.0,100.0,0.0,32,1,10
51093,2004,F,59,49,1.0,2.0,0,0.0,100.0,0.0,13,1,10
51094,2005,M,49,48,1.0,2.0,0,0.0,100.0,0.0,22,2,10
51095,2005,M,60,48,1.0,2.0,0,0.0,100.0,0.0,30,2,10
51096,2005,M,26,48,1.0,2.0,0,0.0,100.0,0.0,11,2,10
51097,2005,M,47,48,1.0,2.0,0,0.0,100.0,0.0,6,2,10
51098,2005,M,63,48,1.0,2.0,0,0.0,100.0,0.0,7,2,10
51099,2006,M,50,48,2.0,2.0,0,0.0,92.307692307692,7.692307692307,32,2,8
51100,2006,M,3,48,2.0,2.0,0,0.0,92.307692307692,7.692307692307,1,2,10
51101,2006,M,27,48,2.0,2.0,0,0.0,92.307692307692,7.692307692307,29,2,10
51102,2006,M,38,48,2.0,2.0,0,0.0,92.307692307692,7.692307692307,31,2,10
51103,2006,M,59,48,2.0,2.0,0,0.0,92.307692307692,7.692307692307,13,2,10
51104,2004,M,34,50,1.0,1.0,0,0.0,100.0,0.0,12,2,10
51105,2004,M,50,50,1.0,1.0,0,0.0,100.0,0.0,32,2,10
51106,2004,M,63,50,1.0,1.0,0,0.0,100.0,0.0,7,2,10
51107,2004,M,8,50,1.0,1.0,0,0.0,100.0,0.0,28,2,10
51108,2004,M,40,50,1.0,1.0,0,0.0,100.0,0.0,10,2,10
51109,2004,M,3,50,1.0,1.0,0,0.0,100.0,0.0,1,2,10
51110,2004,M,27,50,1.0,1.0,0,0.0,100.0,0.0,29,2,10
51111,2005,F,38,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,31,1,8
51112,2005,F,26,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,11,1,10
51113,2005,F,34,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,12,1,10
51114,2005,F,49,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,22,1,10
51115,2005,F,63,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,7,1,10
51116,2005,F,3,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,1,1,10
51117,2005,F,40,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,10,1,10
51118,2005,F,47,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,6,1,10
51119,2005,F,50,48,1.0,2.0,0,0.0,92.307692307692,7.692307692307,32,1,10
51120,2006,M,8,48,1.0,2.0,0,0.0,100.0,0.0,28,2,10
51121,2006,M,27,48,1.0,2.0,0,0.0,100.0,0.0,29,2,10
51122,2006,M,26,48,1.0,2.0,0,0.0,100.0,0.0,11,2,10
51123,2006,M,47,48,1.0,2.0,0,0.0,100.0,0.0,6,2,10
51124,2006,M,50,48,1.0,2.0,0,0.0,100.0,0.0,32,2,10
51125,2006,M,63,48,1.0,2.0,0,0.0,100.0,0.0,7,2,10
51126,2006,M,38,48,1.0,2.0,0,0.0,100.0,0.0,31,2,10
51127,2006,M,59,48,1.0,2.0,0,0.0,100.0,0.0,13,2,10
51128,2004,F,40,50,1.0,2.0,0,0.0,100.0,0.0,10,1,10
51129,2004,F,3,50,1.0,2.0,0,0.0,100.0,0.0,1,1,10
51130,2004,F,8,50,1.0,2.0,0,0.0,100.0,0.0,28,1,10
51131,2004,F,27,50,1.0,2.0,0,0.0,100.0,0.0,29,1,10
51132,2004,F,34,50,1.0,2.0,0,0.0,100.0,0.0,12,1,10
51133,2004,F,50,50,1.0,2.0,0,0.0,100.0,0.0,32,1,10
51134,2004,F,59,50,1.0,2.0,0,0.0,100.0,0.0,13,1,10
51135,2004,M,34,50,1.0,2.0,0,0.0,100.0,0.0,12,2,10
51136,2004,M,49,50,1.0,2.0,0,0.0,100.0,0.0,22,2,10
51137,2004,M,50,50,1.0,2.0,0,0.0,100.0,0.0,32,2,10
51138,2004,M,60,50,1.0,2.0,0,0.0,100.0,0.0,30,2,10
51139,2004,M,3,50,1.0,2.0,0,0.0,100.0,0.0,1,2,10
51140,2004,M,8,50,1.0,2.0,0,0.0,100.0,0.0,28,2,10
51141,2004,M,26,50,1.0,2.0,0,0.0,100.0,0.0,11,2,10
51142,2004,M,47,50,1.0,2.0,0,0.0,100.0,0.0,6,2,10
51143,2004,M,63,50,1.0,2.0,0,0.0,100.0,0.0,7,2,10
51144,2004,F,34,49,1.0,4.0,0,0.0,100.0,0.0,12,1,10
51145,2004,F,49,49,1.0,4.0,0,0.0,100.0,0.0,22,1,10
51146,2004,F,3,49,1.0,4.0,0,0.0,100.0,0.0,1,1,10
51147,2004,F,27,49,1.0,4.0,0,0.0,100.0,0.0,29,1,10
51148,2004,F,38,49,1.0,4.0,0,0.0,100.0,0.0,31,1,10
51149,2004,F,40,49,1.0,4.0,0,0.0,100.0,0.0,10,1,10
51150,2004,F,59,49,1.0,4.0,0,0.0,100.0,0.0,13,1,10
51151,2005,F,49,48,2.0,1.0,0,0.0,92.307692307692,7.692307692307,22,1,10
51152,2005,F,49,48,6.0,2.0,0,0.0,92.307692307692,7.692307692307,22,1,10
51153,2005,F,47,48,2.0,1.0,0,0.0,92.307692307692,7.692307692307,6,1,10
51154,2005,F,47,48,6.0,2.0,0,0.0,92.307692307692,7.692307692307,6,1,10
51155,2005,F,60,48,2.0,1.0,0,0.0,92.307692307692,7.692307692307,30,1,10
51156,2005,F,60,48,6.0,2.0,0,0.0,92.307692307692,7.692307692307,30,1,10
51157,2004,M,3,50,1.0,2.0,0,0.0,100.0,0.0,1,2,10
51158,2004,M,8,50,1.0,2.0,0,0.0,100.0,0.0,28,2,10
51159,2004,M,27,50,1.0,2.0,0,0.0,100.0,0.0,29,2,10
51160,2004,M,38,50,1.0,2.0,0,0.0,100.0,0.0,31,2,10
51161,2004,M,40,50,1.0,2.0,0,0.0,100.0,0.0,10,2,10
51162,2004,M,59,50,1.0,2.0,0,0.0,100.0,0.0,13,2,10
51163,2005,M,47,49,1.0,2.0,0,0.0,100.0,0.0,6,2,10
51164,2005,M,50,49,1.0,2.0,0,0.0,100.0,0.0,32,2,10
51165,2005,M,59,49,1.0,2.0,0,0.0,100.0,0.0,13,2,10
51166,2006,M,34,48,1.0,2.0,0,0.0,100.0,0.0,12,2,10
51167,2006,M,40,48,1.0,2.0,0,0.0,100.0,0.0,10,2,10
51168,2006,M,50,48,1.0,2.0,0,0.0,100.0,0.0,32,2,10
51169,2005,F,3,49,1.0,2.0,0,0.0,100.0,0.0,1,1,10
51170,2005,F,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
51171,2005,F,27,49,1.0,2.0,0,0.0,100.0,0.0,29,1,10
51172,2005,F,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
51173,2005,F,50,49,1.0,2.0,0,0.0,100.0,0.0,32,1,10
51174,2005,F,59,49,1.0,2.0,0,0.0,100.0,0.0,13,1,10
51175,2005,F,8,49,1.0,2.0,0,0.0,100.0,0.0,28,1,10
51176,2005,F,26,49,1.0,2.0,0,0.0,100.0,0.0,11,1,10
51177,2005,F,34,49,1.0,2.0,0,0.0,100.0,0.0,12,1,10
51178,2005,F,40,49,1.0,2.0,0,0.0,100.0,0.0,10,1,10
51179,2005,F,47,49,1.0,2.0,0,0.0,100.0,0.0,6,1,10
51180,2005,F,50,49,1.0,2.0,0,0.0,100.0,0.0,32,1,10
51181,2005,F,60,49,1.0,2.0,0,0.0,100.0,0.0,30,1,10
51182,2005,F,63,49,1.0,2.0,0,0.0,100.0,0.0,7,1,10
51183,2004,F,34,49,1.0,1.0,0,0.0,84.615384615384,15.384615384615,12,1,10
51184,2004,F,49,49,1.0,1.0,0,0.0,84.615384615384,15.384615384615,22,1,10
51185,2004,F,49,49,6.0,2.0,0,0.0,84.615384615384,15.384615384615,22,1,10
51186,2004,F,26,49,1.0,1.0,0,0.0,84.615384615384,15.384615384615,11,1,10
51187,2004,F,26,49,6.0,2.0,0,0.0,84.615384615384,15.384615384615,11,1,10
51188,2004,F,38,49,6.0,2.0,0,0.0,84.615384615384,15.384615384615,31,1,10
51189,2004,F,47,49,1.0,1.0,0,0.0,84.615384615384,15.384615384615,6,1,10
51190,2004,F,47,49,6.0,2.0,0,0.0,84.615384615384,15.384615384615,6,1,10
51191,2004,F,50,49,1.0,1.0,0,0.0,84.615384615384,15.384615384615,32,1,10
51192,2004,F,60,49,1.0,1.0,0,0.0,84.615384615384,15.384615384615,30,1,10
51193,2004,F,60,49,6.0,2.0,0,0.0,84.615384615384,15.384615384615,30,1,10
51194,2004,F,63,49,1.0,1.0,0,0.0,84.615384615384,15.384615384615,7,1,10
51195,2004,F,63,49,6.0,2.0,0,0.0,84.615384615384,15.384615384615,7,1,10
51196,2004,F,8,50,1.0,2.0,0,0.0,100.0,0.0,28,1,10
51197,2004,F,40,50,1.0,2.0,0,0.0,100.0,0.0,10,1,10
51198,2004,F,59,50,1.0,2.0,0,0.0,100.0,0.0,13,1,10
51199,2004,F,63,50,1.0,2.0,0,0.0,100.0,0.0,7,1,10
51200,2004,F,63,50,7.0,2.0,0,0.0,100.0,0.0,7,1,10
51201,2004,F,26,50,1.0,2.0,0,0.0,100.0,0.0,11,1,10
51202,2004,F,38,50,7.0,2.0,0,0.0,100.0,0.0,31,1,10
51203,2004,F,47,50,1.0,2.0,0,0.0,100.0,0.0,6,1,10
51204,2004,F,47,50,7.0,2.0,0,0.0,100.0,0.0,6,1,10
51205,2004,F,49,50,7.0,2.0,0,0.0,100.0,0.0,22,1,10
51206,2004,F,50,50,1.0,2.0,0,0.0,100.0,0.0,32,1,10
51207,2004,F,60,50,1.0,2.0,0,0.0,100.0,0.0,30,1,10
51208,2004,F,60,50,7.0,2.0,0,0.0,100.0,0.0,30,1,10
51209,2004,F,34,50,1.0,2.0,0,0.0,100.0,0.0,12,1,10
51210,2004,F,8,50,1.0,2.0,0,0.0,100.0,0.0,28,1,10
51211,2004,F,49,50,6.0,1.0,0,0.0,100.0,0.0,22,1,10
51212,2004,F,60,50,6.0,1.0,0,0.0,100.0,0.0,30,1,10
51213,2004,F,63,50,6.0,1.0,0,0.0,100.0,0.0,7,1,10
51214,2004,F,3,50,1.0,2.0,0,0.0,100.0,0.0,1,1,10
51215,2004,F,26,50,1.0,2.0,0,0.0,100.0,0.0,11,1,10
51216,2004,F,27,50,6.0,1.0,0,0.0,100.0,0.0,29,1,10
51217,2004,F,38,50,6.0,1.0,0,0.0,100.0,0.0,31,1,10
51218,2004,F,40,50,1.0,2.0,0,0.0,100.0,0.0,10,1,10
51219,2004,F,47,50,1.0,2.0,0,0.0,100.0,0.0,6,1,10
51220,2004,F,50,50,1.0,2.0,0,0.0,100.0,0.0,32,1,10
51221,2004,F,59,50,6.0,1.0,0,0.0,100.0,0.0,13,1,10
51222,2004,M,26,50,1.0,2.0,0,0.0,92.307692307692,7.692307692307,11,2,8
51223,2004,M,26,50,6.0,2.0,0,0.0,92.307692307692,7.692307692307,11,2,8
51224,2004,M,34,50,6.0,2.0,0,0.0,92.307692307692,7.692307692307,12,2,10
51225,2004,M,3,50,1.0,2.0,0,0.0,92.307692307692,7.692307692307,1,2,10
51226,2004,M,27,50,1.0,2.0,0,0.0,92.307692307692,7.692307692307,29,2,10
51227,2004,M,27,50,6.0,2.0,0,0.0,92.307692307692,7.692307692307,29,2,10
51228,2004,M,38,50,1.0,2.0,0,0.0,92.307692307692,7.692307692307,31,2,10
51229,2004,M,38,50,6.0,2.0,0,0.0,92.307692307692,7.692307692307,31,2,10
51230,2004,M,40,50,1.0,2.0,0,0.0,92.307692307692,7.692307692307,10,2,10
51231,2004,M,49,50,1.0,2.0,0,0.0,92.307692307692,7.692307692307,22,2,10
51232,2004,M,49,50,6.0,2.0,0,0.0,92.307692307692,7.692307692307,22,2,10
51233,2004,M,59,50,1.0,2.0,0,0.0,92.307692307692,7.692307692307,13,2,10
51234,2004,M,59,50,6.0,2.0,0,0.0,92.307692307692,7.692307692307,13,2,10
51235,2003,F,34,50,1.0,2.0,0,0.0,100.0,0.0,12,1,10
51236,2003,F,34,50,6.0,2.0,0,0.0,100.0,0.0,12,1,10
51237,2003,F,40,50,1.0,2.0,0,0.0,100.0,0.0,10,1,10
51238,2003,F,40,50,6.0,2.0,0,0.0,100.0,0.0,10,1,10
51239,2003,F,63,50,1.0,2.0,0,0.0,100.0,0.0,7,1,10
51240,2003,F,3,50,1.0,2.0,0,0.0,100.0,0.0,1,1,10
51241,2003,F,3,50,6.0,2.0,0,0.0,100.0,0.0,1,1,10
51242,2003,F,8,50,1.0,2.0,0,0.0,100.0,0.0,28,1,10
51243,2003,F,8,50,6.0,2.0,0,0.0,100.0,0.0,28,1,10
51244,2003,F,27,50,1.0,2.0,0,0.0,100.0,0.0,29,1,10
51245,2003,F,27,50,6.0,2.0,0,0.0,100.0,0.0,29,1,10
51246,2003,F,38,50,1.0,2.0,0,0.0,100.0,0.0,31,1,10
51247,2003,F,38,50,6.0,2.0,0,0.0,100.0,0.0,31,1,10
51248,2003,F,49,50,6.0,2.0,0,0.0,100.0,0.0,22,1,10
51249,2003,F,59,50,1.0,2.0,0,0.0,100.0,0.0,13,1,10
51250,2003,F,59,50,6.0,2.0,0,0.0,100.0,0.0,13,1,10
51251,2004,M,8,50,1.0,1.0,0,0.0,100.0,0.0,28,2,10
51252,2004,M,34,50,1.0,1.0,0,0.0,100.0,0.0,12,2,10
51253,2004,M,3,50,6.0,2.0,0,0.0,100.0,0.0,1,2,10
51254,2004,M,27,50,6.0,2.0,0,0.0,100.0,0.0,29,2,10
51255,2004,M,38,50,1.0,1.0,0,0.0,100.0,0.0,31,2,10
51256,2004,M,38,50,6.0,2.0,0,0.0,100.0,0.0,31,2,10
51257,2004,M,47,50,1.0,1.0,0,0.0,100.0,0.0,6,2,10
51258,2004,M,49,50,1.0,1.0,0,0.0,100.0,0.0,22,2,10
51259,2004,M,59,50,1.0,1.0,0,0.0,100.0,0.0,13,2,10
51260,2004,M,59,50,6.0,2.0,0,0.0,100.0,0.0,13,2,10
51261,2004,M,60,50,1.0,1.0,0,0.0,100.0,0.0,30,2,10
51262,2006,M,3,48,1.0,4.0,0,0.0,76.923076923076,23.076923076923,1,2,8
51263,2006,M,3,48,6.0,2.0,0,0.0,76.923076923076,23.076923076923,1,2,8
51264,2006,M,38,48,1.0,4.0,0,0.0,76.923076923076,23.076923076923,31,2,8
51265,2006,M,50,48,6.0,2.0,0,0.0,76.923076923076,23.076923076923,32,2,8
51266,2006,M,8,48,6.0,2.0,0,0.0,76.923076923076,23.076923076923,28,2,10
